epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202041,2020-10-09,201,PE,Petrolina,2611101,city,5572,1572.60306,66,94,0,0.0169,354317,False,False
202041,2020-10-08,200,PE,Petrolina,2611101,city,5506,1553.97568,29,94,0,0.0171,354317,False,False
202041,2020-10-07,199,PE,Petrolina,2611101,city,5477,1545.79092,28,94,0,0.0172,354317,False,False
202041,2020-10-06,198,PE,Petrolina,2611101,city,5449,1537.88839,21,94,1,0.0173,354317,False,False
202041,2020-10-05,197,PE,Petrolina,2611101,city,5428,1531.96149,4,93,0,0.0171,354317,False,False
202041,2020-10-04,196,PE,Petrolina,2611101,city,5424,1530.83256,1,93,1,0.0171,354317,False,False
202040,2020-10-03,195,PE,Petrolina,2611101,city,5423,1530.55033,10,92,0,0.017,354317,False,False
202040,2020-10-02,194,PE,Petrolina,2611101,city,5413,1527.72799,103,92,0,0.017,354317,False,False
202040,2020-10-01,193,PE,Petrolina,2611101,city,5310,1498.65798,27,92,0,0.0173,354317,False,False
202040,2020-09-30,192,PE,Petrolina,2611101,city,5283,1491.03769,18,92,1,0.0174,354317,False,False
202040,2020-09-29,191,PE,Petrolina,2611101,city,5265,1485.95749,59,91,0,0.0173,354317,False,False
202040,2020-09-28,190,PE,Petrolina,2611101,city,5206,1469.30573,1,91,0,0.0175,354317,False,False
202040,2020-09-27,189,PE,Petrolina,2611101,city,5205,1469.0235,5,91,1,0.0175,354317,False,False
202039,2020-09-26,188,PE,Petrolina,2611101,city,5200,1467.61234,59,90,0,0.0173,354317,False,False
202039,2020-09-25,187,PE,Petrolina,2611101,city,5141,1450.96058,47,90,1,0.0175,354317,False,False
202039,2020-09-24,186,PE,Petrolina,2611101,city,5094,1437.69562,48,89,1,0.0175,354317,False,False
